Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	54
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	84
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	8
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	45
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	7
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	110	110	262	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	25
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	3
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	16
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	100
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	13
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	111	111	512	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	4
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	21
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	300
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	41
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	112	112	1280	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	59
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	3
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	20
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	325
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	36
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	113	113	1543	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	11
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	255
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	52
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	114	114	1305	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	23
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	270
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	40
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	115	115	1330	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	25
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	3
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	19
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	186
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	50
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	116	116	1501	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	55
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	2
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	17
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	157
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	35
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	117	117	1218	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	17
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	7
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	122
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	28
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	118	118	1286	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	112
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	6
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	32
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	310
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	47
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	119	119	2730	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	74
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	3
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	4
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	40
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	412
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	58
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	120	120	2971	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	99
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	2
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	6
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	14
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	9
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	121	121	669	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	22
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	3
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	5
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	122	122	197	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	6
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	15
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	78
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	231
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	82
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	123	123	3124	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	200
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	11
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	36
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	111
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	27
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	125	125	1588	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	117
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	4
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	23
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	81
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	12
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	126	126	824	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	36
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	9
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	27
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	93
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	42
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	127	127	1700	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	176
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	11
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	40
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	114
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	66
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	128	128	2427	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	157
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	21
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	37
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	148
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	45
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	129	129	2434	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	131
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	21
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	50
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	138
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	55
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	130	130	3005	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	240
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	19
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	17
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	74
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	31
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	134	134	1464	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	131
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	135	135	3323	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	135	135	3323	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	27
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	135	135	3323	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	50
